,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
822,GO_Biological_Process_2023,Positive Regulation Of TOR Signaling (GO:0032008),1/47,0.2865523962439031,0.3968570843377905,0,0,3.032914880587875,3.790639759647988,STAMBPL1
823,GO_Biological_Process_2023,Regulation Of T Cell Differentiation (GO:0045580),1/47,0.2865523962439031,0.3968570843377905,0,0,3.032914880587875,3.790639759647988,IL7
824,GO_Biological_Process_2023,Oligosaccharide Metabolic Process (GO:0009311),1/48,0.291665554686971,0.4016974976479364,0,0,2.9682349415642797,3.6573032442631024,FUT8
825,GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),1/48,0.291665554686971,0.4016974976479364,0,0,2.9682349415642797,3.6573032442631024,TLR8
826,GO_Biological_Process_2023,Cytoplasmic Microtubule Organization (GO:0031122),1/48,0.291665554686971,0.4016974976479364,0,0,2.9682349415642797,3.6573032442631024,HOOK1
827,GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),1/48,0.291665554686971,0.4016974976479364,0,0,2.9682349415642797,3.6573032442631024,PARP15
828,GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),3/265,0.2945504765764721,0.4036508576788694,0,0,1.6026444929116686,1.9589202054802104,MARCO;CCND2;ADTRP
829,GO_Biological_Process_2023,DNA Damage Response (GO:0006974),4/384,0.295207158099077,0.4036508576788694,0,0,1.4749716016660357,1.7995803107331276,BCL2L10;MNDA;FOXP1;BATF
830,GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),2/152,0.2963572454286527,0.4036508576788694,0,0,1.86354609929078,2.266425463639187,S100A9;S100A8
831,GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,IGHM
832,GO_Biological_Process_2023,Neurogenesis (GO:0022008),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,EPHB1
833,GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,EHHADH
834,GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,IL10
835,GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,EPHB1
836,GO_Biological_Process_2023,Interferon-Mediated Signaling Pathway (GO:0140888),1/49,0.2967423223621094,0.4036508576788694,0,0,2.90625,3.530777312378629,HCK
837,GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),2/153,0.2989975970230564,0.4055080862968981,0,0,1.851110797989761,2.2348826116642577,JADE3;IL17RB
838,GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,TLR8
839,GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,CXCL10
840,GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,EPHB1
841,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,GPM6A
842,GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,C1QA
843,GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,TRPM4
844,GO_Biological_Process_2023,Regulation Of TORC1 Signaling (GO:1903432),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,STAMBPL1
845,GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.3017829564686885,0.4055080862968981,0,0,2.846795056050589,3.410594866305226,RAB29
846,GO_Biological_Process_2023,Amide Biosynthetic Process (GO:0043604),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,ASMT
847,GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,CXCL10
848,GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,EPHB1
849,GO_Biological_Process_2023,Regulation Of Synapse Assembly (GO:0051963),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,EPHB1
850,GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,P2RY10
851,GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),1/51,0.3067877123680952,0.4089130179617699,0,0,2.789718309859155,3.2963290940043826,MTCL1
852,GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),1/52,0.3117568436747029,0.4127660610253068,0,0,2.734879867439933,3.187589296654268,VSIG4
853,GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),1/52,0.3117568436747029,0.4127660610253068,0,0,2.734879867439933,3.187589296654268,MARCO
854,GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),1/52,0.3117568436747029,0.4127660610253068,0,0,2.734879867439933,3.187589296654268,MYOCD
855,GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),1/52,0.3117568436747029,0.4127660610253068,0,0,2.734879867439933,3.187589296654268,ADTRP
856,GO_Biological_Process_2023,Fatty Acid Oxidation (GO:0019395),1/52,0.3117568436747029,0.4127660610253068,0,0,2.734879867439933,3.187589296654268,EHHADH
857,GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,CCND2
858,GO_Biological_Process_2023,Actin Polymerization Or Depolymerization (GO:0008154),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,PSTPIP2
859,GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,IL10
860,GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,IL12B
861,GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,IL7
862,GO_Biological_Process_2023,Endosome Organization (GO:0007032),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,HOOK1
863,GO_Biological_Process_2023,Glycoprotein Metabolic Process (GO:0009100),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,FUT8
864,GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,TRPM4
865,GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),1/53,0.3166906021667216,0.414326439988873,0,0,2.68215059588299,3.0840172199926346,PMAIP1
866,GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),1/54,0.3215892378883452,0.4190788887442608,0,0,2.6314111081583844,2.9852838174088645,RAB29
867,GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),1/54,0.3215892378883452,0.4190788887442608,0,0,2.6314111081583844,2.9852838174088645,IL10
868,GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),1/54,0.3215892378883452,0.4190788887442608,0,0,2.6314111081583844,2.9852838174088645,HCK
869,GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),2/163,0.3252999651686176,0.4233589323885154,0,0,1.7352539535703273,1.948703295499415,CXCL10;MARCO
870,GO_Biological_Process_2023,Neuron Migration (GO:0001764),1/55,0.3264529991230144,0.4237487949400697,0,0,2.582550860719875,2.89108638956822,GPM6A
871,GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),1/55,0.3264529991230144,0.4237487949400697,0,0,2.582550860719875,2.89108638956822,POMC
872,GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),1/57,0.3360768826221502,0.4345369068278583,0,0,2.4900653923541247,2.7152054712110965,BATF
873,GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),1/57,0.3360768826221502,0.4345369068278583,0,0,2.4900653923541247,2.7152054712110965,HOOK1
874,GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),1/57,0.3360768826221502,0.4345369068278583,0,0,2.4900653923541247,2.7152054712110965,ELOVL7
875,GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),5/537,0.3392754027154382,0.4361490081674303,0,0,1.3161299989103192,1.4226616463253805,IL10;MYOCD;PRAME;PIM2;AICDA
876,GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,HCK
877,GO_Biological_Process_2023,Renal System Development (GO:0072001),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,MYOCD
878,GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,PMAIP1
879,GO_Biological_Process_2023,Eye Development (GO:0001654),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,CRYBA4
880,GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,PMAIP1
881,GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,CXCL10
882,GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.340837492787438,0.4361490081674303,0,0,2.446256486286138,2.633026887250128,TRPM4
883,GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),1/59,0.3455642043097814,0.4410607389198109,0,0,2.40395823215153,2.5543903007256983,IL10
884,GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),1/59,0.3455642043097814,0.4410607389198109,0,0,2.40395823215153,2.5543903007256983,RAB29
885,GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),2/171,0.3461626073490513,0.4412573415887136,0,0,1.652440303831466,1.7529857621087817,CCL8;KCNA3
886,GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),1/61,0.3549168884723031,0.4512579644724673,0,0,2.3235915492957746,2.406942574675504,EPHB1
887,GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),1/61,0.3549168884723031,0.4512579644724673,0,0,2.3235915492957746,2.406942574675504,IL10
888,GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),2/175,0.3565176335530642,0.4527135679260777,0,0,1.613905628663961,1.6645363939600055,CCR7;PIM2
889,GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),1/62,0.3595433355077127,0.4553909848968861,0,0,2.2853844377741863,2.3377667409096534,C1QA
890,GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/62,0.3595433355077127,0.4553909848968861,0,0,2.2853844377741863,2.3377667409096534,FCGR3A
891,GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1/63,0.3641368325702087,0.4600354640486224,0,0,2.248409813721036,2.2714010819024133,CCND2
892,GO_Biological_Process_2023,Protein Polymerization (GO:0051258),1/63,0.3641368325702087,0.4600354640486224,0,0,2.248409813721036,2.2714010819024133,PSTPIP2
893,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),5/557,0.3676582270659415,0.4634388980534215,0,0,1.2671313799621928,1.2678935634786224,IL10;ARNT2;MYOCD;IRF4;PIM2
894,GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1/64,0.3686976127514632,0.4634388980534215,0,0,2.2126089872568744,2.207693562520363,PMAIP1
895,GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),1/64,0.3686976127514632,0.4634388980534215,0,0,2.2126089872568744,2.207693562520363,TLR8
896,GO_Biological_Process_2023,Protein N-linked Glycosylation (GO:0006487),1/64,0.3686976127514632,0.4634388980534215,0,0,2.2126089872568744,2.207693562520363,FUT8
897,GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),1/65,0.3732259074309204,0.466767413197612,0,0,2.1779269366197185,2.146502484169713,IL12B
898,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.3732259074309204,0.466767413197612,0,0,2.1779269366197185,2.146502484169713,CCND2
899,GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),1/65,0.3732259074309204,0.466767413197612,0,0,2.1779269366197185,2.146502484169713,ELOVL7
900,GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),1/65,0.3732259074309204,0.466767413197612,0,0,2.1779269366197185,2.146502484169713,CCR7
901,GO_Biological_Process_2023,Nervous System Development (GO:0007399),4/433,0.3745400896943082,0.4678217724106265,0,0,1.30321477084067,1.2798304495078383,GPM6A;ARNT2;RAB29;EPHB1
902,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),4/434,0.3761632797630734,0.4692589658350904,0,0,1.3001171156098377,1.2711660753903753,KLHL21;PRAME;RNF183;BSPRY
903,GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),1/66,0.3777219463588754,0.4700224219728863,0,0,2.144312026002167,2.0876956391135053,HCK
904,GO_Biological_Process_2023,Regulation Of Endocytosis (GO:0030100),1/66,0.3777219463588754,0.4700224219728863,0,0,2.144312026002167,2.0876956391135053,HCK
905,GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1/67,0.3821859577355583,0.4743883200392617,0,0,2.1117157490396927,2.0311495454332995,HCK
906,GO_Biological_Process_2023,Negative Regulation Of Cellular Catabolic Process (GO:0031330),1/67,0.3821859577355583,0.4743883200392617,0,0,2.1117157490396927,2.0311495454332995,IL10
907,GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),2/186,0.3846795885073938,0.4768874299473683,0,0,1.5165741597286464,1.448850826076116,PARP15;FOXP1
908,GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),1/68,0.3866181680863014,0.4786930684659567,0,0,2.080092495270128,1.9767487549555067,CDHR3
909,GO_Biological_Process_2023,Phagocytosis (GO:0006909),1/69,0.3910188023529183,0.4829374014134923,0,0,2.0493993371996684,1.9243852240537056,MARCO
910,GO_Biological_Process_2023,Phospholipid Metabolic Process (GO:0006644),1/69,0.3910188023529183,0.4829374014134923,0,0,2.0493993371996684,1.9243852240537056,PLBD1
911,GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),1/70,0.3953880839369115,0.4865184229855678,0,0,2.0195958358848745,1.8739577421357456,RAB29
912,GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),1/70,0.3953880839369115,0.4865184229855678,0,0,2.0195958358848745,1.8739577421357456,HCK
913,GO_Biological_Process_2023,Regulation Of Cellular Biosynthetic Process (GO:0031326),1/70,0.3953880839369115,0.4865184229855678,0,0,2.0195958358848745,1.8739577421357456,JADE3
914,GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),1/71,0.3997262346882717,0.4900347543771035,0,0,1.9906438631790744,1.825371411830575,CDHR3
915,GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),1/71,0.3997262346882717,0.4900347543771035,0,0,1.9906438631790744,1.825371411830575,CCR7
916,GO_Biological_Process_2023,Protein Autoubiquitination (GO:0051865),1/71,0.3997262346882717,0.4900347543771035,0,0,1.9906438631790744,1.825371411830575,RNF183
917,GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),1/72,0.4040334748047722,0.4934873806656075,0,0,1.9625074390001984,1.778537175725899,PMAIP1
918,GO_Biological_Process_2023,Response To Ionizing Radiation (GO:0010212),1/72,0.4040334748047722,0.4934873806656075,0,0,1.9625074390001984,1.778537175725899,AEN
919,GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1/72,0.4040334748047722,0.4934873806656075,0,0,1.9625074390001984,1.778537175725899,NRROS
920,GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),1/73,0.4083100229591629,0.4962690976725199,0,0,1.9351525821596245,1.7333713834165307,PMAIP1
921,GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.4083100229591629,0.4962690976725199,0,0,1.9351525821596245,1.7333713834165307,TRPM4
922,GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),1/73,0.4083100229591629,0.4962690976725199,0,0,1.9351525821596245,1.7333713834165307,SLC16A9
923,GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),1/73,0.4083100229591629,0.4962690976725199,0,0,1.9351525821596245,1.7333713834165307,P2RY10
924,GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),2/196,0.4098184339682542,0.4974935268098734,0,0,1.4376690794764937,1.2824598515234205,HOOK1;RAB29
925,GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),1/75,0.416771910775246,0.5040858799023379,0,0,1.8826608298439285,1.6477352261096123,TRPM4
926,GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.416771910775246,0.5040858799023379,0,0,1.8826608298439285,1.6477352261096123,CCR7
927,GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),1/75,0.416771910775246,0.5040858799023379,0,0,1.8826608298439285,1.6477352261096123,JADE3
928,GO_Biological_Process_2023,Proteolysis (GO:0006508),3/330,0.4207845003992846,0.5083199621611796,0,0,1.279816513761468,1.1078532664082743,NAPSA;GZMB;PRSS21
929,GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),1/77,0.425113617220242,0.510444766505079,0,0,1.8329318013343217,1.5678876837792943,NRROS
930,GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),1/77,0.425113617220242,0.510444766505079,0,0,1.8329318013343217,1.5678876837792943,CCR7
931,GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),1/77,0.425113617220242,0.510444766505079,0,0,1.8329318013343217,1.5678876837792943,ELOVL7
932,GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),1/77,0.425113617220242,0.510444766505079,0,0,1.8329318013343217,1.5678876837792943,NMU
933,GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),1/77,0.425113617220242,0.510444766505079,0,0,1.8329318013343217,1.5678876837792943,CXCL10
934,GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),1/78,0.4292399330520707,0.5139299165882366,0,0,1.809036034388147,1.5299727461879231,TLR8
935,GO_Biological_Process_2023,Long-Chain Fatty Acid Metabolic Process (GO:0001676),1/78,0.4292399330520707,0.5139299165882366,0,0,1.809036034388147,1.5299727461879231,ADTRP
936,GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),2/204,0.4295688124554243,0.5139299165882366,0,0,1.3801699318868057,1.1662067903897804,SLA;EPHB1
937,GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),1/79,0.4333368373729312,0.5178140547669323,0,0,1.7857529794149511,1.493317960767999,SACS
938,GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),1/80,0.4374045382455057,0.5201709059614218,0,0,1.7630593688714566,1.4578681420243478,KLHL21
939,GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.4374045382455057,0.5201709059614218,0,0,1.7630593688714566,1.4578681420243478,MYOCD
940,GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),1/80,0.4374045382455057,0.5201709059614218,0,0,1.7630593688714566,1.4578681420243478,HCK
941,GO_Biological_Process_2023,Calcium Ion Transmembrane Transport (GO:0070588),1/80,0.4374045382455057,0.5201709059614218,0,0,1.7630593688714566,1.4578681420243478,TRPM4
942,GO_Biological_Process_2023,Histone Modification (GO:0016570),1/81,0.4414432424840799,0.5237194023735858,0,0,1.7409330985915492,1.4235711326889997,JADE3
943,GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),1/81,0.4414432424840799,0.5237194023735858,0,0,1.7409330985915492,1.4235711326889997,IL10
944,GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),1/82,0.4454531552683606,0.5272169048646986,0,0,1.7193531559728743,1.3903776052885506,CCR7
945,GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),1/82,0.4454531552683606,0.5272169048646986,0,0,1.7193531559728743,1.3903776052885506,TRPM4
946,GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),1/83,0.4494344804159749,0.5287777713898851,0,0,1.6982995534180694,1.3582408764406897,CCR7
947,GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),1/83,0.4494344804159749,0.5287777713898851,0,0,1.6982995534180694,1.3582408764406897,P2RY10
948,GO_Biological_Process_2023,Vascular Transport (GO:0010232),1/83,0.4494344804159749,0.5287777713898851,0,0,1.6982995534180694,1.3582408764406897,SLC38A5
949,GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),1/83,0.4494344804159749,0.5287777713898851,0,0,1.6982995534180694,1.3582408764406897,IL12B
950,GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),1/83,0.4494344804159749,0.5287777713898851,0,0,1.6982995534180694,1.3582408764406897,KLHL21
951,GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),4/480,0.450086355216222,0.5289180482008384,0,0,1.17169457711142,0.9353823102592892,IL10;ZNF804A;ADTRP;BATF
952,GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/84,0.4533874203774954,0.5321675040601099,0,0,1.6777532665874766,1.3271167363730487,PMAIP1
953,GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),1/85,0.4573121761139944,0.5336204358180922,0,0,1.6576961770623742,1.296963291699726,TRPM4
954,GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),1/85,0.4573121761139944,0.5336204358180922,0,0,1.6576961770623742,1.296963291699726,TRPM4
955,GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),1/85,0.4573121761139944,0.5336204358180922,0,0,1.6576961770623742,1.296963291699726,FOXP1
956,GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),1/85,0.4573121761139944,0.5336204358180922,0,0,1.6576961770623742,1.296963291699726,SLC38A5
957,GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),1/85,0.4573121761139944,0.5336204358180922,0,0,1.6576961770623742,1.296963291699726,HCK
958,GO_Biological_Process_2023,Exocytosis (GO:0006887),1/86,0.4612089470988867,0.5369056089908494,0,0,1.6381110190555097,1.2677408194346094,CCL8
959,GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),1/86,0.4612089470988867,0.5369056089908494,0,0,1.6381110190555097,1.2677408194346094,CXCL10
960,GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),2/220,0.4679981057117475,0.5439683303825261,0,0,1.2778319994794716,0.970246375942572,PMAIP1;PRAME
961,GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),1/88,0.4689193260900728,0.5439683303825261,0,0,1.6002914035939777,1.2119399477847146,FOXP1
962,GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),1/88,0.4689193260900728,0.5439683303825261,0,0,1.6002914035939777,1.2119399477847146,SH3BP5
963,GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),1/89,0.4727333262131974,0.5471144439740152,0,0,1.5820262483994878,1.1852917837207242,CYB5R2
964,GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),1/89,0.4727333262131974,0.5471144439740152,0,0,1.5820262483994878,1.1852917837207242,TCL1A
965,GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),1/90,0.4765201258641731,0.550855046546128,0,0,1.5641715461307168,1.1594348381199029,IL12B
966,GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/91,0.4802799176844289,0.5545557654193465,0,0,1.5467136150234742,1.1343383946416714,HCK
967,GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),2/226,0.4820136772782889,0.5559112445265284,0,0,1.243224417426545,0.9072837829984504,PRAME;RNF183
968,GO_Biological_Process_2023,Steroid Metabolic Process (GO:0008202),1/92,0.4840128929245988,0.557070951206238,0,0,1.5296393747097972,1.1099732280676076,DHRS9
969,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),3/364,0.4841412194269721,0.557070951206238,0,0,1.157261574990107,0.8394528264048119,RAB29;ZNF804A;ADTRP
970,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),15/2028,0.4853682986472739,0.5578364821258599,0,0,1.0387947093889718,0.7508899484144989,ARNT2;MYOCD;ZBTB32;JADE3;ARID3A;PARP15;FOXP1;BATF;SPIB;POMC;SPIC;CXCL10;TOX2;IRF4;TNIP3
971,GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),1/93,0.4877192415710005,0.5579553074654418,0,0,1.5129363135333742,1.0863115168739277,TCL1A
972,GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),1/93,0.4877192415710005,0.5579553074654418,0,0,1.5129363135333742,1.0863115168739277,TCL1A
973,GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),1/93,0.4877192415710005,0.5579553074654418,0,0,1.5129363135333742,1.0863115168739277,CCR7
974,GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),1/93,0.4877192415710005,0.5579553074654418,0,0,1.5129363135333742,1.0863115168739277,GZMB
975,GO_Biological_Process_2023,Peptidyl-Lysine Modification (GO:0018205),1/94,0.4913991522383506,0.558945427460117,0,0,1.4965924579736485,1.0633267624911829,TRPM4
976,GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.4913991522383506,0.558945427460117,0,0,1.4965924579736485,1.0633267624911829,ADTRP
